month,feature_name,eligible_customers,active_users,workflow_runs,api_calls,storage_gb,compute_minutes,ai_tokens_million,athena_scanned_gb,adopted_customers,feature_adoption_rate,feature_cloud_cost_usd,product_area,release_date,minimum_plan,primary_aws_service,primary_usage_metric,business_value,cost_per_active_user_usd,cost_per_adopted_customer_usd,cost_share_pct,mom_cost_growth_pct,mom_adoption_growth_pct,economics_quadrant
2025-12-01,Admin Controls,65,5335,0,0,0.0,1777.65,0.0,0.0,65,1.0,5298.8135,Administration,2024-01-01,Enterprise,AWS Lambda,admin_actions,Manage enterprise governance and access,0.9932171508903468,81.5202076923077,0.05886593008298621,0.015922650805163974,0.1071428571428572,Scale Carefully
2025-12-01,Advanced Analytics,65,1785,0,0,0.0,35557.5,0.0,29635.6502,21,0.3230769230769231,8793.4095,Analytics,2025-09-01,Enterprise,AWS Glue,analytics_queries,Build advanced cross-workspace analysis,4.926279831932773,418.7337857142857,0.09768832755069917,-0.18736589227496447,0.0015384615384617106,Optimization Priority
2025-12-01,Dashboard Reporting,396,8655,0,0,0.0,24954.6,0.0,39974.7211,338,0.8535353535353535,22989.1639,Analytics,2024-01-01,Starter,Amazon Athena,dashboard_views,Monitor operational KPIs,2.656171450028885,68.01527781065089,0.2553927430742204,0.017970493926664055,-0.005081489744066525,Scale Carefully
2025-12-01,Data Export,396,6605,0,0,0.0,0.0,0.0,0.0,249,0.6287878787878788,4914.785,Data Management,2024-01-01,Starter,Amazon S3,exports_count,Export CSV and scheduled reports,0.7441006813020439,19.73809236947791,0.05459965522147729,0.0008601053231918065,0.10110319787739153,Monitor
2025-12-01,File Storage,396,5242,0,0,34960.8641,0.0,0.0,0.0,203,0.5126262626262627,8594.7883,Data Management,2024-01-01,Starter,Amazon S3,storage_gb,Store files and workflow attachments,1.6396009729111027,42.338858620689656,0.09548179175316661,0.014217233170603416,-0.0543787388447583,Optimization Priority
2025-12-01,Team Collaboration,396,8853,0,0,0.0,0.0,0.0,0.0,362,0.9141414141414141,6435.7647,Collaboration,2024-01-01,Starter,Amazon DynamoDB,collaboration_actions,"Share workflows, comments, and approvals",0.7269586241951881,17.778355524861876,0.07149662369901313,0.0005722406610362274,-0.01593842103757115,Efficient Winner
2025-12-01,Workflow Automation,396,8973,384773,0,0.0,30781.84,0.0,0.0,375,0.946969696969697,2942.5235,Core Platform,2024-01-01,Starter,AWS Lambda,workflow_runs,Automate repeatable business processes,0.3279308480998551,7.846729333333332,0.03268927706524184,0.1042238241001443,-0.011405261405261324,Efficient Winner
2026-01-01,AI Assistant,223,6528,0,0,0.0,29296.7757,651.039455,0.0,133,0.5964125560538116,36363.7107,Artificial Intelligence,2025-05-01,Professional,Amazon Bedrock,ai_tokens_million,Generate summaries and workflow recommendations,5.570421369485294,273.4113586466166,0.32310438558249915,0.571330143060671,-0.028570457942655447,Optimization Priority
2026-01-01,API Integration,223,8209,0,311873881,0.0,34652.6539,0.0,0.0,192,0.8609865470852018,7325.04,Integrations,2024-01-01,Professional,Amazon API Gateway,api_calls,Connect external systems through APIs,0.8923181873553417,38.15125,0.06508556203443862,0.06103033435121197,0.00604406317020878,Efficient Winner
2026-01-01,Admin Controls,71,5983,0,0,0.0,1960.56,0.0,0.0,70,0.9859154929577465,5914.6405,Administration,2024-01-01,Enterprise,AWS Lambda,admin_actions,Manage enterprise governance and access,0.9885743774026409,84.49486428571429,0.05255366539625082,0.11621979146841088,-0.014084507042253502,Scale Carefully
2026-01-01,Advanced Analytics,71,2108,0,0,0.0,48672.0,0.0,44283.431000000004,27,0.38028169014084506,11914.2363,Analytics,2025-09-01,Enterprise,AWS Glue,analytics_queries,Build advanced cross-workspace analysis,5.651914753320684,441.26801111111115,0.10586218857461673,0.35490520485825217,0.17706237424547266,Optimization Priority
2026-01-01,Dashboard Reporting,411,8469,0,0,0.0,26040.36,0.0,39299.4541,350,0.851581508515815,22799.0025,Analytics,2024-01-01,Starter,Amazon Athena,dashboard_views,Monitor operational KPIs,2.6920536663124333,65.14000714285714,0.20257717248466509,-0.008271784081716915,-0.0022891202004059474,Scale Carefully
2026-01-01,Data Export,411,6649,0,0,0.0,0.0,0.0,0.0,261,0.635036496350365,5688.0176,Data Management,2024-01-01,Starter,Amazon S3,exports_count,Export CSV and scheduled reports,0.8554696345315085,21.793170881226054,0.050540041058858204,0.15732785869575183,0.009937560460821393,Monitor
2026-01-01,File Storage,411,6700,0,0,43794.9756,0.0,0.0,0.0,221,0.537712895377129,12076.5168,Data Management,2024-01-01,Starter,Amazon S3,storage_gb,Store files and workflow attachments,1.8024651940298506,54.644872398190046,0.10730410801119723,0.40509764504612633,0.04893747078494126,Optimization Priority
2026-01-01,Team Collaboration,411,9885,0,0,0.0,0.0,0.0,0.0,381,0.927007299270073,7256.7464,Collaboration,2024-01-01,Starter,Amazon DynamoDB,collaboration_actions,"Share workflows, comments, and approvals",0.7341169853313101,19.04657847769029,0.06447874932906703,0.1275655245755023,0.014074283179416947,Efficient Winner
2026-01-01,Workflow Automation,411,10106,451339,0,0.0,36107.12,0.0,0.0,381,0.927007299270073,3206.8652,Core Platform,2024-01-01,Starter,AWS Lambda,workflow_runs,Automate repeatable business processes,0.31732289728873936,8.416969028871392,0.028494127528407003,0.08983503445257113,-0.021080291970802967,Efficient Winner
2026-02-01,AI Assistant,231,7015,0,0,0.0,29722.510000000002,660.500208,0.0,158,0.683982683982684,36445.5453,Artificial Intelligence,2025-05-01,Professional,Amazon Bedrock,ai_tokens_million,Generate summaries and workflow recommendations,5.195373528153955,230.66800822784808,0.32890085871764796,0.002250446899523695,0.14682810923412437,Optimization Priority
2026-02-01,API Integration,231,8443,0,304625194,0.0,33847.2436,0.0,0.0,203,0.8787878787878788,7251.409,Integrations,2024-01-01,Professional,Amazon API Gateway,api_calls,Connect external systems through APIs,0.858866398199692,35.72122660098522,0.06543994958453485,-0.010051958760634805,0.020675505050504972,Efficient Winner
2026-02-01,Admin Controls,73,5769,0,0,0.0,2040.5,0.0,0.0,66,0.9041095890410958,5891.9616,Administration,2024-01-01,Enterprise,AWS Lambda,admin_actions,Manage enterprise governance and access,1.0213141965678627,89.27214545454545,0.05317168981338872,-0.003834366602670225,-0.0829745596868885,Scale Carefully
2026-02-01,Advanced Analytics,73,2015,0,0,0.0,43369.5,0.0,43613.9463,26,0.3561643835616438,10449.7057,Analytics,2025-09-01,Enterprise,AWS Glue,analytics_queries,Build advanced cross-workspace analysis,5.185958163771712,401.91175769230773,0.09430280572799389,-0.12292274243377233,-0.06341958396752922,Optimization Priority
2026-02-01,Dashboard Reporting,425,9229,0,0,0.0,26875.56,0.0,43882.611,358,0.8423529411764706,24672.672300000002,Analytics,2024-01-01,Starter,Amazon Athena,dashboard_views,Monitor operational KPIs,2.6733852313360065,68.91807905027933,0.22265720102503522,0.08218209546667676,-0.010836974789915854,Scale Carefully
2026-02-01,Data Export,425,6612,0,0,0.0,0.0,0.0,0.0,273,0.6423529411764706,5055.965,Data Management,2024-01-01,Starter,Amazon S3,exports_count,Export CSV and scheduled reports,0.7646650030248034,18.520018315018316,0.04562728356670721,-0.11112001481851952,0.01152129817444214,Monitor
2026-02-01,File Storage,425,5716,0,0,38078.6321,0.0,0.0,0.0,224,0.5270588235294118,10526.0862,Data Management,2024-01-01,Starter,Amazon S3,storage_gb,Store files and workflow attachments,1.8415126312106367,46.99145625,0.0949920974324394,-0.12838392275494537,-0.019813681128559968,Optimization Priority
2026-02-01,Team Collaboration,425,9717,0,0,0.0,0.0,0.0,0.0,387,0.9105882352941177,7184.4062,Collaboration,2024-01-01,Starter,Amazon DynamoDB,collaboration_actions,"Share workflows, comments, and approvals",0.7393646392919626,18.564357105943152,0.06483528642817135,-0.009968682383609262,-0.017711903659101358,Efficient Winner
2026-02-01,Workflow Automation,425,10098,454281,0,0.0,36342.48,0.0,0.0,408,0.96,3332.3738,Core Platform,2024-01-01,Starter,AWS Lambda,workflow_runs,Automate repeatable business processes,0.3300033471974648,8.167582843137254,0.030072827704081345,0.03913747294398262,0.035590551181102326,Efficient Winner
2026-03-01,AI Assistant,243,8018,0,0,0.0,38113.951,846.976693,0.0,170,0.6995884773662552,47326.3928,Artificial Intelligence,2025-05-01,Professional,Amazon Bedrock,ai_tokens_million,Generate summaries and workflow recommendations,5.90251843352457,278.39054588235297,0.35204954916950276,0.29855082179275283,0.02281606501015787,Optimization Priority
2026-03-01,API Integration,243,9203,0,372160710,0.0,41351.1909,0.0,0.0,213,0.8765432098765432,8626.2144,Integrations,2024-01-01,Professional,Amazon API Gateway,api_calls,Connect external systems through APIs,0.9373263501032273,40.498659154929584,0.06416831520190301,0.1895914849100362,-0.0025542784163473664,Efficient Winner
2026-03-01,Admin Controls,81,6264,0,0,0.0,2189.46,0.0,0.0,72,0.8888888888888888,6369.6381,Administration,2024-01-01,Enterprise,AWS Lambda,admin_actions,Manage enterprise governance and access,1.0168643199233716,88.46719583333334,0.047382191813230445,0.08107257521841293,-0.01683501683501687,Scale Carefully
2026-03-01,Advanced Analytics,81,2541,0,0,0.0,62083.5,0.0,59087.5298,29,0.35802469135802467,14815.2478,Analytics,2025-09-01,Enterprise,AWS Glue,analytics_queries,Build advanced cross-workspace analysis,5.830479260133806,510.8706137931034,0.11020703248747214,0.41776699031820574,0.005223171889838563,Optimization Priority
2026-03-01,Dashboard Reporting,440,10188,0,0,0.0,31652.04,0.0,48363.4031,378,0.8590909090909091,27094.2716,Analytics,2024-01-01,Starter,Amazon Athena,dashboard_views,Monitor operational KPIs,2.659429878288182,71.6779671957672,0.20154771022092483,0.09814904808669622,0.01987049263585572,Scale Carefully
2026-03-01,Data Export,440,7976,0,0,0.0,0.0,0.0,0.0,264,0.6,6766.9605,Data Management,2024-01-01,Starter,Amazon S3,exports_count,Export CSV and scheduled reports,0.8484153084252758,25.632426136363637,0.05033777671035247,0.3384112627361937,-0.06593406593406592,Monitor
2026-03-01,File Storage,440,6172,0,0,44188.6788,0.0,0.0,0.0,233,0.5295454545454545,11913.054,Data Management,2024-01-01,Starter,Amazon S3,storage_gb,Store files and workflow attachments,1.9301772521062865,51.12898712446352,0.088618317217955,0.13176481492237824,0.004717938311688208,Optimization Priority
2026-03-01,Team Collaboration,440,10534,0,0,0.0,0.0,0.0,0.0,407,0.925,7836.9915,Collaboration,2024-01-01,Starter,Amazon DynamoDB,collaboration_actions,"Share workflows, comments, and approvals",0.7439710936016708,19.255507371007372,0.05829747760577741,0.09083357508376966,0.015826873385012874,Efficient Winner
2026-03-01,Workflow Automation,440,10998,531774,0,0.0,42541.92,0.0,0.0,424,0.9636363636363636,3682.2857,Core Platform,2024-01-01,Starter,AWS Lambda,workflow_runs,Automate repeatable business processes,0.3348141207492271,8.68463608490566,0.02739162957288194,0.10500379639282964,0.0037878787878788955,Efficient Winner
2026-04-01,AI Assistant,249,7946,0,0,0.0,40200.3419,893.3409340000001,0.0,174,0.6987951807228916,49883.5745,Artificial Intelligence,2025-05-01,Professional,Amazon Bedrock,ai_tokens_million,Generate summaries and workflow recommendations,6.277822111754342,286.687209770115,0.37137513080738566,0.054032888388654055,-0.001133947554925574,Optimization Priority
2026-04-01,API Integration,249,9214,0,345353633,0.0,38372.6259,0.0,0.0,209,0.8393574297188755,8049.9492,Integrations,2024-01-01,Professional,Amazon API Gateway,api_calls,Connect external systems through APIs,0.8736649880616453,38.516503349282296,0.05993056766897908,-0.06680395052550525,-0.04242321398269133,Efficient Winner
2026-04-01,Admin Controls,87,6935,0,0,0.0,2193.45,0.0,0.0,81,0.9310344827586207,6653.3743,Administration,2024-01-01,Enterprise,AWS Lambda,admin_actions,Manage enterprise governance and access,0.9593906705118962,82.14042345679013,0.04953329378938147,0.04454510531767886,0.0474137931034484,Scale Carefully
2026-04-01,Advanced Analytics,87,2599,0,0,0.0,53758.5,0.0,44985.6013,32,0.367816091954023,13097.0377,Analytics,2025-09-01,Enterprise,AWS Glue,analytics_queries,Build advanced cross-workspace analysis,5.039260369372836,409.282428125,0.09750532390229495,-0.11597579218350962,0.027348394768133222,Optimization Priority
2026-04-01,Dashboard Reporting,443,9688,0,0,0.0,29886.0,0.0,44420.5372,375,0.8465011286681715,25941.2876,Analytics,2024-01-01,Starter,Amazon Athena,dashboard_views,Monitor operational KPIs,2.677672130470685,69.17676693333333,0.19312868358625765,-0.04255453023509226,-0.014654770862445932,Scale Carefully
2026-04-01,Data Export,443,7997,0,0,0.0,0.0,0.0,0.0,277,0.6252821670428894,6613.9941,Data Management,2024-01-01,Starter,Amazon S3,exports_count,Export CSV and scheduled reports,0.827059409778667,23.87723501805054,0.04924011458013653,-0.022604890334441907,0.04213694507148236,Monitor
2026-04-01,File Storage,443,6238,0,0,46044.1234,0.0,0.0,0.0,239,0.5395033860045146,12374.804,Data Management,2024-01-01,Starter,Amazon S3,storage_gb,Store files and workflow attachments,1.9837774927861493,51.77742259414226,0.09212841101063755,0.03876000226306364,0.018804677433418293,Optimization Priority
2026-04-01,Team Collaboration,443,10504,0,0,0.0,0.0,0.0,0.0,404,0.9119638826185101,7813.8541000000005,Collaboration,2024-01-01,Starter,Amazon DynamoDB,collaboration_actions,"Share workflows, comments, and approvals",0.743893193069307,19.34122301980198,0.05817287789786048,-0.0029523318993008862,-0.01409309987188101,Efficient Winner
2026-04-01,Workflow Automation,443,11248,577820,0,0.0,46225.6,0.0,0.0,434,0.9796839729119639,3893.3818,Core Platform,2024-01-01,Starter,AWS Lambda,workflow_runs,Automate repeatable business processes,0.34613991820768136,8.970925806451612,0.02898559675706669,0.05732746375437414,0.016653179436943555,Efficient Winner
2026-05-01,AI Assistant,245,8138,0,0,0.0,40498.1498,899.958899,0.0,178,0.726530612244898,50407.7693,Artificial Intelligence,2025-05-01,Professional,Amazon Bedrock,ai_tokens_million,Generate summaries and workflow recommendations,6.194122548537724,283.18971516853935,0.3447832044990562,0.010508364832596317,0.03969035890218153,Optimization Priority
2026-05-01,API Integration,245,9926,0,394085822,0.0,43787.3133,0.0,0.0,212,0.8653061224489796,9046.5775,Integrations,2024-01-01,Professional,Amazon API Gateway,api_calls,Connect external systems through APIs,0.9114021257304049,42.672535377358486,0.06187752450690295,0.12380553904613456,0.030914949711942308,Efficient Winner
2026-05-01,Admin Controls,86,6858,0,0,0.0,2459.73,0.0,0.0,84,0.9767441860465116,7056.0923,Administration,2024-01-01,Enterprise,AWS Lambda,admin_actions,Manage enterprise governance and access,1.0288848498104404,84.00109880952381,0.04826284019743591,0.060528384822720716,0.04909560723514206,Scale Carefully
2026-05-01,Advanced Analytics,86,3255,0,0,0.0,81940.5,0.0,68144.884,36,0.4186046511627907,19645.7619,Analytics,2025-09-01,Enterprise,AWS Glue,analytics_queries,Build advanced cross-workspace analysis,6.035564331797236,545.7156083333334,0.1343746973287998,0.5000156791180346,0.13808139534883734,Optimization Priority
2026-05-01,Dashboard Reporting,437,10653,0,0,0.0,33596.52,0.0,53559.6304,388,0.8878718535469108,28406.2003,Analytics,2024-01-01,Starter,Amazon Athena,dashboard_views,Monitor operational KPIs,2.666497728339435,73.21185644329897,0.19429506409592404,0.09501890337933738,0.04887261632341744,Scale Carefully
2026-05-01,Data Export,437,7818,0,0,0.0,0.0,0.0,0.0,285,0.6521739130434783,6950.5709,Data Management,2024-01-01,Starter,Amazon S3,exports_count,Export CSV and scheduled reports,0.8890471859810692,24.387968070175436,0.04754108625076351,0.05088858485676595,0.04300737717783698,Monitor
2026-05-01,File Storage,437,6418,0,0,49282.8044,0.0,0.0,0.0,236,0.540045766590389,13038.9288,Data Management,2024-01-01,Starter,Amazon S3,storage_gb,Store files and workflow attachments,2.0316186974135246,55.24969830508474,0.08918473714128494,0.05366750051152325,0.0010053330524784077,Optimization Priority
2026-05-01,Team Collaboration,437,10798,0,0,0.0,0.0,0.0,0.0,410,0.9382151029748284,7962.4159,Collaboration,2024-01-01,Starter,Amazon DynamoDB,collaboration_actions,"Share workflows, comments, and approvals",0.7373972865345434,19.420526585365852,0.05446198686590633,0.01901261504230023,0.028785372816457766,Efficient Winner
2026-05-01,Workflow Automation,437,11439,549885,0,0.0,43990.8,0.0,0.0,412,0.9427917620137299,3687.0312,Core Platform,2024-01-01,Starter,AWS Lambda,workflow_runs,Automate repeatable business processes,0.3223211119853134,8.949104854368931,0.025218859113926323,-0.0530003504922123,-0.037657256746354006,Efficient Winner
2026-06-01,AI Assistant,243,8122,0,0,0.0,39913.2279,886.960623,0.0,182,0.7489711934156379,49396.0951,Artificial Intelligence,2025-05-01,Professional,Amazon Bedrock,ai_tokens_million,Generate summaries and workflow recommendations,6.081764971681851,271.4071159340659,0.35384689162730565,-0.02006980697715588,0.030887316779951046,Optimization Priority
2026-06-01,API Integration,243,8359,0,318040679,0.0,35337.8533,0.0,0.0,198,0.8148148148148148,7444.7072,Integrations,2024-01-01,Professional,Amazon API Gateway,api_calls,Connect external systems through APIs,0.8906217490130398,37.599531313131315,0.053329853229540446,-0.177069206559055,-0.05835080363382261,Efficient Winner
2026-06-01,Admin Controls,86,5865,0,0,0.0,1933.75,0.0,0.0,78,0.9069767441860465,5853.1068,Administration,2024-01-01,Enterprise,AWS Lambda,admin_actions,Manage enterprise governance and access,0.9979721739130434,75.03983076923076,0.04192848935426569,-0.17048891211357886,-0.0714285714285714,Scale Carefully
2026-06-01,Advanced Analytics,86,3177,0,0,0.0,74155.5,0.0,75834.5518,41,0.47674418604651164,18200.5746,Analytics,2025-09-01,Enterprise,AWS Glue,analytics_queries,Build advanced cross-workspace analysis,5.728855712936733,443.91645365853657,0.1303790660983016,-0.07356229335142261,0.13888888888888884,Optimization Priority
2026-06-01,Dashboard Reporting,433,10128,0,0,0.0,32311.56,0.0,52314.2491,370,0.8545034642032333,27055.4016,Analytics,2024-01-01,Starter,Amazon Athena,dashboard_views,Monitor operational KPIs,2.6713469194312798,73.12270702702703,0.19381025440386343,-0.047552952726310216,-0.03758243851336873,Scale Carefully
2026-06-01,Data Export,433,8146,0,0,0.0,0.0,0.0,0.0,295,0.6812933025404158,6561.6658,Data Management,2024-01-01,Starter,Amazon S3,exports_count,Export CSV and scheduled reports,0.8055077093051805,22.242934915254235,0.04700422255092787,-0.05595297215081996,0.04464973056197086,Monitor
2026-06-01,File Storage,433,6036,0,0,51537.0264,0.0,0.0,0.0,216,0.49884526558891457,13262.9273,Data Management,2024-01-01,Starter,Amazon S3,storage_gb,Store files and workflow attachments,2.1973040589794564,61.4024412037037,0.09500843314604303,0.017179210304453907,-0.07629075821035747,Optimization Priority
2026-06-01,Team Collaboration,433,11427,0,0,0.0,0.0,0.0,0.0,406,0.9376443418013857,8349.1177,Collaboration,2024-01-01,Starter,Amazon DynamoDB,collaboration_actions,"Share workflows, comments, and approvals",0.7306482628861469,20.564329310344828,0.059808560575378755,0.0485658881496005,-0.0006083478848645241,Efficient Winner
2026-06-01,Workflow Automation,433,10179,487704,0,0.0,39016.32,0.0,0.0,414,0.9561200923787528,3473.7729,Core Platform,2024-01-01,Starter,AWS Lambda,workflow_runs,Automate repeatable business processes,0.3412685823754789,8.390755797101448,0.024884229014373472,-0.05784011266300104,0.014137088275521847,Efficient Winner
